"GEOID","multinom","rf","growth_prob","consensus"
"170318229001","Growth","Growth",1,"3"
"170318230011","Growth","Growth",1,"3"
"170318230012","Growth","Growth",1,"3"
"170318230013","Growth","Growth",1,"3"
"170318230014","Growth","Growth",1,"3"
"170318230015","Growth","Growth",1,"3"
"170318230021","Growth","Growth",1,"3"
"170318230022","Growth","Growth",1,"3"
"170318230024","Growth","Growth",1,"3"
"170318231011","Decline","Decline",0,"1"
"170318231012","Decline","Decline",0,"1"
"170318231013","Growth","Growth",1,"3"
"170318231014","Growth","Growth",1,"3"
"170318231015","Decline","Decline",0,"1"
"170318231021","Decline","Decline",0,"1"
"170318231022","Growth","Growth",1,"3"
"170318232001","Growth","Growth",1,"3"
"170318232002","Growth","Growth",1,"3"
"170318233021","Growth","Growth",0.999999999999962,"3"
"170318233022","Decline","Decline",0,"1"
"170318233023","Growth","Growth",1,"3"
"170318233031","Growth","Growth",1,"3"
"170318233032","Decline","Decline",0,"1"
"170318233033","Growth","Growth",1,"3"
"170318233034","Growth","Growth",1,"3"
"170318233035","Growth","Growth",1,"3"
"170318233041","Growth","Growth",1,"3"
"170318233042","Growth","Growth",1,"3"
"170318233043","Growth","Growth",1,"3"
"170318233044","Growth","Growth",1,"3"
"170318233046","Decline","Decline",0,"1"
"170318234001","Growth","Growth",1,"3"
"170318234002","Growth","Growth",1,"3"
"170318234004","Growth","Growth",1,"3"
"170318235001","Growth","Growth",1,"3"
"170318235002","Growth","Growth",1,"3"
"170318235003","Growth","Growth",1,"3"
"170318235004","Growth","Growth",1,"3"
"170318236021","Growth","Growth",1,"3"
"170318236022","Decline","Decline",0,"1"
"170318236023","Growth","Growth",1,"3"
"170318236024","Growth","Growth",1,"3"
"170318236031","Growth","Growth",1,"3"
"170318236032","Growth","Growth",1,"3"
"170318236041","Growth","Growth",1,"3"
"170318236042","Growth","Growth",1,"3"
"170318236043","Growth","Growth",1,"3"
"170318236051","Growth","Growth",1,"3"
"170318236052","Growth","Growth",1,"3"
"170318236053","Growth","Growth",1,"3"
"170318237021","Growth","Growth",1,"3"
"170318237022","Growth","Growth",1,"3"
"170318237023","Growth","Growth",1,"3"
"170318237024","Growth","Growth",1,"3"
"170318237031","Growth","Growth",1,"3"
"170318237032","Growth","Growth",1,"3"
"170318237033","Decline","Decline",0,"1"
"170318237034","Growth","Growth",1,"3"
"170318237041","Decline","Decline",0,"1"
"170318237042","Growth","Growth",1,"3"
"170318237043","Growth","Growth",1,"3"
"170318237051","Growth","Growth",1,"3"
"170318237052","Growth","Growth",1,"3"
"170318237054","Growth","Growth",1,"3"
"170318238011","Growth","Growth",1,"3"
"170318238012","Growth","Growth",1,"3"
"170318238013","Growth","Growth",1,"3"
"170318238031","Growth","Growth",1,"3"
"170318238032","Growth","Growth",1,"3"
"170318238033","Growth","Growth",1,"3"
"170318238034","Decline","Decline",0,"1"
"170318238051","Growth","Growth",1,"3"
"170318238052","Decline","Decline",0,"1"
"170318238053","Growth","Growth",1,"3"
"170318238061","Growth","Growth",1,"3"
"170318238062","Growth","Growth",1,"3"
"170318238063","Growth","Growth",1,"3"
"170318238064","Growth","Growth",1,"3"
"170318239011","Growth","Growth",1,"3"
"170318239012","Growth","Growth",1,"3"
"170318239031","Growth","Growth",1,"3"
"170318239032","Growth","Growth",1,"3"
"170318239033","Growth","Growth",1,"3"
"170318239034","Growth","Growth",1,"3"
"170318239041","Growth","Growth",1,"3"
"170318239042","Growth","Growth",1,"3"
"170318239043","Growth","Growth",1,"3"
"170318239044","Growth","Growth",1,"3"
"170318240031","Decline","Decline",0,"1"
"170318240032","Growth","Growth",1,"3"
"170318240033","Growth","Growth",1,"3"
"170318240041","Decline","Decline",0,"1"
"170318240042","Growth","Growth",1,"3"
"170318240043","Growth","Growth",1,"3"
"170318240051","Growth","Growth",1,"3"
"170318240052","Growth","Growth",1,"3"
"170318240053","Growth","Growth",1,"3"
"170318240061","Growth","Growth",1,"3"
"170318240062","Growth","Growth",1,"3"
"170318241051","Growth","Growth",1,"3"
"170318241052","Growth","Growth",1,"3"
"170318241053","Growth","Growth",1,"3"
"170318241061","Growth","Growth",1,"3"
"170318241062","Decline","Decline",0,"1"
"170318241063","Decline","Decline",0,"1"
"170318241071","Growth","Growth",1,"3"
"170318241072","Decline","Decline",0,"1"
"170318241073","Growth","Growth",1,"3"
"170318241074","Decline","Decline",0,"1"
"170318241081","Growth","Growth",1,"3"
"170318241082","Growth","Growth",1,"3"
"170318241083","Growth","Growth",1,"3"
"170318241131","Growth","Growth",1,"3"
"170318241132","Growth","Growth",1,"3"
"170318241134","Growth","Growth",1,"3"
"170318241141","Growth","Growth",1,"3"
"170318241142","Growth","Growth",1,"3"
"170318241151","Growth","Growth",1,"3"
"170318241152","Growth","Growth",0.999999999999807,"3"
"170318241161","Growth","Growth",1,"3"
"170318241162","Growth","Growth",1,"3"
"170318241163","Growth","Growth",1,"3"
"170318241164","Growth","Growth",1,"3"
"170318241171","Growth","Growth",1,"3"
"170318241172","Growth","Growth",1,"3"
"170318241173","Stable","Stable",3.22600359469233e-169,"2"
"170318241174","Growth","Growth",1,"3"
"170318241191","Decline","Decline",0,"1"
"170318241192","Growth","Growth",1,"3"
"170318241193","Growth","Growth",1,"3"
"170318241201","Growth","Growth",1,"3"
"170318241202","Stable","Stable",0,"2"
"170318241203","Decline","Decline",0,"1"
"170318241204","Growth","Growth",1,"3"
"170318241211","Growth","Growth",1,"3"
"170318241212","Growth","Growth",1,"3"
"170318241221","Growth","Growth",1,"3"
"170318241222","Growth","Growth",1,"3"
"170318241223","Growth","Growth",1,"3"
"170318241231","Growth","Growth",1,"3"
"170318241232","Growth","Growth",1,"3"
"170318241233","Growth","Growth",1,"3"
"170318241234","Growth","Growth",1,"3"
"170318241235","Growth","Growth",1,"3"
"170318241242","Growth","Growth",1,"3"
"170318241251","Growth","Growth",1,"3"
"170318241252","Growth","Growth",1,"3"
"170318241261","Growth","Growth",1,"3"
"170318241262","Growth","Growth",1,"3"
"170318241271","Growth","Growth",1,"3"
"170318241272","Stable","Decline",0,"Disagreement"
"170318241281","Growth","Growth",1,"3"
"170318241282","Growth","Growth",1,"3"
"170318241291","Growth","Growth",1,"3"
"170318241292","Growth","Growth",1,"3"
"170318243001","Growth","Growth",1,"3"
"170318244001","Growth","Growth",1,"3"
"170318245031","Growth","Growth",1,"3"
"170318245032","Decline","Decline",0,"1"
"170318245033","Growth","Growth",1,"3"
"170318245034","Growth","Growth",1,"3"
"170318245035","Decline","Decline",0,"1"
"170318245051","Growth","Growth",1,"3"
"170318245052","Decline","Decline",0,"1"
"170318245053","Decline","Decline",0,"1"
"170318245054","Growth","Growth",1,"3"
"170318245061","Growth","Growth",1,"3"
"170318245062","Growth","Growth",1,"3"
"170318245063","Decline","Decline",0,"1"
"170318245064","Decline","Decline",0,"1"
"170318245065","Decline","Decline",0,"1"
"170318245071","Growth","Growth",1,"3"
"170318245072","Growth","Growth",1,"3"
"170318245081","Growth","Growth",1,"3"
"170318245082","Stable","Stable",1.03069927854121e-128,"2"
"170318245091","Growth","Growth",1,"3"
"170318245093","Growth","Growth",1,"3"
"170318246011","Decline","Decline",0,"1"
"170318246012","Growth","Growth",1,"3"
"170318246013","Growth","Growth",1,"3"
"170318246014","Growth","Growth",1,"3"
"170318246021","Growth","Growth",1,"3"
"170318246022","Growth","Growth",1,"3"
"170318246023","Growth","Growth",1,"3"
"170318246024","Decline","Decline",0,"1"
"170318246025","Stable","Stable",1.91962892559629e-225,"2"
"170318247011","Decline","Decline",0,"1"
"170318247012","Growth","Growth",1,"3"
"170318247013","Growth","Growth",1,"3"
"170318247021","Growth","Growth",1,"3"
"170318247023","Growth","Growth",1,"3"
"170318248001","Growth","Growth",1,"3"
"170318248002","Growth","Growth",1,"3"
"170318248003","Growth","Growth",1,"3"
"170318248004","Growth","Growth",1,"3"
"170318249001","Growth","Growth",1,"3"
"170318249002","Growth","Growth",1,"3"
"170318250001","Growth","Growth",1,"3"
"170318250002","Growth","Growth",1,"3"
"170318250003","Growth","Growth",1,"3"
"170318252001","Decline","Decline",0,"1"
"170318252002","Growth","Growth",1,"3"
"170318253021","Growth","Growth",1,"3"
"170318253022","Growth","Growth",1,"3"
"170318253023","Growth","Growth",1,"3"
"170318253031","Growth","Growth",1,"3"
"170318253032","Growth","Growth",1,"3"
"170318253033","Growth","Growth",1,"3"
"170318253034","Growth","Growth",1,"3"
"170318253041","Growth","Growth",1,"3"
"170318253042","Growth","Growth",1,"3"
"170318254001","Decline","Decline",0,"1"
"170318254002","Growth","Growth",1,"3"
"170318254003","Growth","Growth",1,"3"
"170318255011","Growth","Growth",1,"3"
"170318255012","Growth","Growth",1,"3"
"170318255013","Growth","Growth",1,"3"
"170318255031","Decline","Decline",0,"1"
"170318255034","Growth","Growth",1,"3"
"170318255035","Decline","Decline",0,"1"
"170318255041","Growth","Growth",1,"3"
"170318255042","Growth","Growth",1,"3"
"170318255051","Growth","Growth",1,"3"
"170318255052","Growth","Growth",1,"3"
"170318255053","Stable","Stable",7.29114426026166e-237,"2"
"170318255054","Growth","Growth",1,"3"
"170318256001","Growth","Growth",1,"3"
"170318256002","Growth","Growth",1,"3"
"170318256003","Growth","Growth",1,"3"
"170318257001","Growth","Growth",1,"3"
"170318257002","Growth","Growth",1,"3"
"170318257003","Growth","Growth",1,"3"
"170318258011","Growth","Growth",1,"3"
"170318258012","Growth","Growth",1,"3"
"170318258013","Growth","Growth",1,"3"
"170318258021","Growth","Growth",1,"3"
"170318258022","Growth","Growth",1,"3"
"170318258023","Growth","Growth",1,"3"
"170318258031","Growth","Growth",1,"3"
"170318258032","Growth","Growth",1,"3"
"170318258033","Growth","Growth",1,"3"
"170318258034","Growth","Growth",1,"3"
"170318258035","Growth","Growth",1,"3"
"170318259002","Growth","Growth",1,"3"
"170318259003","Decline","Decline",0,"1"
"170318260003","Growth","Growth",1,"3"
"170318261002","Growth","Growth",1,"3"
"170318261004","Growth","Growth",1,"3"
"170318261006","Growth","Growth",1,"3"
"170318262012","Growth","Growth",1,"3"
"170318262013","Growth","Growth",1,"3"
"170318262014","Growth","Growth",1,"3"
"170318262021","Growth","Growth",1,"3"
"170318262022","Growth","Growth",1,"3"
"170318262025","Growth","Growth",1,"3"
"170318263011","Growth","Growth",1,"3"
"170318263012","Decline","Decline",0,"1"
"170318263013","Growth","Growth",1,"3"
"170318263031","Growth","Growth",1,"3"
"170318263032","Growth","Growth",1,"3"
"170318263034","Growth","Growth",1,"3"
"170318263041","Growth","Growth",1,"3"
"170318263042","Growth","Growth",1,"3"
"170318264011","Decline","Decline",0,"1"
"170318264012","Growth","Growth",1,"3"
"170318264021","Growth","Growth",1,"3"
"170318264022","Decline","Decline",0,"1"
"170318264023","Decline","Decline",0,"1"
"170318264024","Decline","Decline",0,"1"
"170318264025","Growth","Growth",1,"3"
"170318265001","Stable","Stable",5.43032304130927e-12,"2"
"170318265003","Growth","Growth",1,"3"
"170318265004","Growth","Growth",1,"3"
"170318266001","Growth","Growth",1,"3"
"170318266002","Decline","Decline",0,"1"
"170318266003","Growth","Growth",1,"3"
"170318266004","Growth","Growth",1,"3"
"170318266005","Decline","Decline",0,"1"
"170318267003","Growth","Growth",1,"3"
"170318267004","Growth","Growth",1,"3"
"170318268001","Growth","Growth",1,"3"
"170318268002","Decline","Decline",0,"1"
"170318268003","Growth","Growth",1,"3"
"170318268004","Growth","Growth",1,"3"
"170318269011","Stable","Stable",1.06132502005269e-117,"2"
"170318269022","Growth","Growth",1,"3"
"170318270001","Growth","Growth",1,"3"
"170318270002","Growth","Growth",1,"3"
"170318271001","Growth","Growth",1,"3"
"170318271002","Growth","Growth",1,"3"
"170318271003","Growth","Growth",1,"3"
"170318272001","Growth","Growth",1,"3"
"170318272002","Decline","Decline",0,"1"
"170318272003","Decline","Decline",0,"1"
"170318273001","Decline","Decline",0,"1"
"170318273002","Growth","Growth",1,"3"
"170318273003","Growth","Growth",1,"3"
"170318274001","Growth","Growth",1,"3"
"170318274003","Decline","Decline",0,"1"
"170318274004","Growth","Growth",1,"3"
"170318275001","Growth","Growth",1,"3"
"170318275003","Growth","Growth",1,"3"
"170318276001","Growth","Growth",1,"3"
"170318276002","Growth","Growth",1,"3"
"170318276003","Growth","Growth",1,"3"
"170318277001","Growth","Growth",1,"3"
"170318277002","Growth","Growth",1,"3"
"170318278011","Growth","Growth",1,"3"
"170318278012","Growth","Growth",1,"3"
"170318278013","Growth","Growth",1,"3"
"170318278014","Stable","Stable",1.07233825204962e-250,"2"
"170318278021","Growth","Growth",1,"3"
"170318278022","Growth","Growth",1,"3"
"170318278041","Decline","Decline",0,"1"
"170318278042","Growth","Growth",1,"3"
"170318278051","Decline","Decline",0,"1"
"170318278052","Growth","Growth",1,"3"
"170318278053","Growth","Growth",1,"3"
"170318279011","Growth","Growth",1,"3"
"170318279012","Growth","Growth",1,"3"
"170318279021","Decline","Decline",0,"1"
"170318279022","Growth","Growth",1,"3"
"170318279023","Growth","Growth",1,"3"
"170318279024","Growth","Growth",1,"3"
"170318279025","Decline","Decline",0,"1"
"170318280002","Growth","Growth",1,"3"
"170318280003","Growth","Growth",1,"3"
"170318280004","Stable","Stable",5.0883759405931e-09,"2"
"170318281002","Growth","Growth",1,"3"
"170318281004","Stable","Stable",2.12509392908567e-46,"2"
"170318282011","Growth","Growth",1,"3"
"170318282012","Decline","Decline",0,"1"
"170318282013","Growth","Growth",1,"3"
"170318282021","Growth","Growth",1,"3"
"170318282023","Growth","Growth",1,"3"
"170318282024","Growth","Growth",1,"3"
"170318283001","Growth","Growth",1,"3"
"170318283002","Growth","Growth",1,"3"
"170318284011","Growth","Growth",1,"3"
"170318284012","Stable","Stable",3.20944070222181e-48,"2"
"170318284013","Decline","Decline",0,"1"
"170318284014","Growth","Growth",1,"3"
"170318284021","Growth","Growth",1,"3"
"170318284022","Growth","Growth",1,"3"
"170318284023","Growth","Growth",1,"3"
"170318285032","Decline","Decline",0,"1"
"170318285033","Growth","Growth",1,"3"
"170318285041","Stable","Stable",2.82881257523176e-81,"2"
"170318285042","Growth","Growth",1,"3"
"170318285043","Growth","Growth",1,"3"
"170318285044","Growth","Growth",1,"3"
"170318285051","Growth","Growth",1,"3"
"170318285052","Growth","Growth",1,"3"
"170318285053","Growth","Growth",1,"3"
"170318285054","Growth","Growth",1,"3"
"170318285055","Growth","Growth",1,"3"
"170318285061","Stable","Stable",1.80333275174375e-66,"2"
"170318285062","Decline","Decline",0,"1"
"170318285063","Growth","Growth",1,"3"
"170318285065","Growth","Growth",1,"3"
"170318285066","Growth","Growth",1,"3"
"170318285071","Stable","Stable",4.16839567535304e-160,"2"
"170318285072","Growth","Growth",1,"3"
"170318285081","Growth","Growth",1,"3"
"170318285083","Decline","Decline",0,"1"
"170318286011","Growth","Growth",1,"3"
"170318286012","Growth","Growth",1,"3"
"170318286013","Growth","Growth",1,"3"
"170318286014","Growth","Growth",1,"3"
"170318286021","Growth","Growth",1,"3"
"170318286022","Stable","Stable",4.87259305772223e-122,"2"
"170318287011","Growth","Growth",1,"3"
"170318287012","Growth","Growth",1,"3"
"170318287013","Decline","Decline",0,"1"
"170318287014","Decline","Decline",0,"1"
"170318287021","Growth","Growth",1,"3"
"170318287022","Growth","Growth",1,"3"
"170318287023","Growth","Growth",1,"3"
"170318288011","Growth","Growth",1,"3"
"170318288012","Growth","Growth",1,"3"
"170318288013","Growth","Growth",1,"3"
"170318288014","Growth","Growth",1,"3"
"170318288015","Growth","Growth",1,"3"
"170318288021","Decline","Decline",0,"1"
"170318288022","Growth","Growth",1,"3"
"170318288023","Decline","Decline",0,"1"
"170318289001","Growth","Growth",1,"3"
"170318290002","Growth","Growth",1,"3"
"170318291001","Growth","Growth",1,"3"
"170318292001","Decline","Decline",0,"1"
"170318292002","Growth","Growth",1,"3"
"170318292003","Growth","Growth",1,"3"
"170318292004","Decline","Decline",0,"1"
"170318293011","Growth","Growth",1,"3"
"170318293012","Growth","Growth",1,"3"
"170318293021","Stable","Stable",2.23490318841545e-61,"2"
"170318293023","Growth","Growth",1,"3"
"170318294011","Growth","Growth",1,"3"
"170318294021","Growth","Growth",1,"3"
"170318294022","Decline","Decline",0,"1"
"170318294023","Growth","Growth",1,"3"
"170318295001","Growth","Growth",1,"3"
"170318295003","Growth","Growth",1,"3"
"170318296001","Growth","Growth",1,"3"
"170318296002","Growth","Growth",1,"3"
"170318296003","Growth","Growth",1,"3"
"170318297002","Growth","Growth",1,"3"
"170318297003","Growth","Growth",1,"3"
"170318298001","Growth","Growth",1,"3"
"170318298002","Growth","Growth",1,"3"
"170318298003","Growth","Growth",1,"3"
"170318298004","Growth","Growth",1,"3"
"170318298005","Growth","Growth",1,"3"
"170318299011","Growth","Growth",1,"3"
"170318299012","Growth","Growth",1,"3"
"170318299014","Growth","Growth",1,"3"
"170318299022","Growth","Growth",1,"3"
"170318299023","Growth","Growth",1,"3"
"170318299024","Growth","Growth",1,"3"
"170318299031","Decline","Decline",0,"1"
"170318299033","Growth","Growth",1,"3"
"170318299041","Growth","Growth",1,"3"
"170318299042","Growth","Growth",1,"3"
"170318300011","Growth","Growth",1,"3"
"170318300012","Growth","Growth",1,"3"
"170318300031","Growth","Growth",1,"3"
"170318300032","Growth","Growth",1,"3"
"170318300033","Growth","Growth",1,"3"
"170318300034","Growth","Growth",1,"3"
"170318300042","Growth","Growth",1,"3"
"170318300043","Growth","Growth",1,"3"
"170318300044","Decline","Decline",0,"1"
"170318300051","Stable","Stable",1.98496630767576e-177,"2"
"170318300052","Decline","Decline",0,"1"
"170318300062","Growth","Growth",1,"3"
"170318300071","Growth","Growth",1,"3"
"170318300072","Growth","Growth",1,"3"
"170318300073","Growth","Growth",1,"3"
"170318300081","Growth","Growth",1,"3"
"170318300082","Growth","Growth",1,"3"
"170318300083","Stable","Stable",6.60616567835017e-288,"2"
"170318301001","Growth","Growth",1,"3"
"170318301002","Growth","Growth",1,"3"
"170318302011","Decline","Decline",0,"1"
"170318302012","Stable","Stable",2.73719828819351e-212,"2"
"170318302013","Growth","Growth",1,"3"
"170318302021","Decline","Decline",0,"1"
"170318302022","Decline","Decline",0,"1"
"170318303001","Growth","Growth",1,"3"
"170318303002","Growth","Growth",1,"3"
"170318303003","Growth","Growth",1,"3"
"170318303004","Growth","Growth",1,"3"
"170318304001","Stable","Stable",4.16155545860308e-173,"2"
"170318304002","Growth","Growth",1,"3"
"170318304003","Growth","Growth",1,"3"
"170318304004","Decline","Decline",0,"1"
"170318305001","Growth","Growth",1,"3"
"170318305002","Growth","Growth",1,"3"
"170318305003","Growth","Growth",1,"3"
"170318306001","Growth","Growth",1,"3"
"170318306002","Growth","Growth",1,"3"
"170318306003","Growth","Growth",1,"3"
"170318306004","Growth","Growth",1,"3"
"170318307001","Growth","Growth",1,"3"
"170318307002","Growth","Growth",1,"3"
"170318307003","Growth","Growth",1,"3"
"170318307004","Growth","Growth",1,"3"
"170318308001","Growth","Growth",1,"3"
"170318308002","Growth","Growth",1,"3"
"170318308003","Growth","Growth",1,"3"
"170318309001","Growth","Growth",1,"3"
"170318309002","Growth","Growth",1,"3"
"170318309003","Growth","Growth",1,"3"
"170318310001","Growth","Growth",1,"3"
"170318310002","Growth","Growth",1,"3"
"170318311001","Growth","Growth",1,"3"
"170318311002","Growth","Growth",1,"3"
"170318311003","Growth","Growth",1,"3"
"170318311004","Growth","Growth",1,"3"
"170318312001","Growth","Growth",1,"3"
"170318312002","Growth","Growth",1,"3"
"170318312003","Growth","Growth",1,"3"
"170318313001","Growth","Growth",1,"3"
"170318314002","Decline","Decline",0,"1"
"170318315001","Growth","Growth",1,"3"
"170318315002","Stable","Stable",1.31910500923501e-139,"2"
"170318316001","Growth","Growth",1,"3"
"170318316004","Growth","Growth",1,"3"
"170318316005","Growth","Growth",1,"3"
"170318316006","Growth","Growth",1,"3"
"170318317001","Decline","Decline",0,"1"
"170318318001","Growth","Growth",1,"3"
"170318318002","Stable","Stable",0,"2"
"170318318003","Growth","Growth",1,"3"
"170318318004","Growth","Growth",1,"3"
"170318319001","Growth","Growth",1,"3"
"170318319002","Growth","Growth",1,"3"
"170318320001","Growth","Growth",1,"3"
"170318321001","Growth","Growth",1,"3"
"170318321002","Growth","Growth",1,"3"
"170318321003","Growth","Growth",1,"3"
"170318322001","Growth","Growth",1,"3"
"170318322002","Growth","Growth",1,"3"
"170318322003","Growth","Growth",1,"3"
"170318323001","Growth","Growth",1,"3"
"170318324001","Growth","Growth",1,"3"
"170318324002","Growth","Growth",1,"3"
"170318325001","Growth","Growth",1,"3"
"170318325002","Growth","Growth",1,"3"
"170318326001","Growth","Growth",1,"3"
"170318326002","Growth","Growth",1,"3"
"170318326003","Growth","Growth",1,"3"
"170318329001","Growth","Growth",1,"3"
"170318329002","Growth","Growth",1,"3"
"170318330001","Growth","Growth",1,"3"
"170318331001","Growth","Growth",1,"3"
"170318331002","Growth","Growth",1,"3"
"170318331003","Growth","Growth",1,"3"
"170318331004","Growth","Growth",1,"3"
"170318333001","Growth","Growth",1,"3"
"170318339001","Growth","Growth",1,"3"
"170318339002","Growth","Growth",1,"3"
"170318340001","Growth","Growth",1,"3"
"170318340002","Decline","Decline",0,"1"
"170318342001","Growth","Growth",1,"3"
"170318342003","Growth","Growth",1,"3"
"170318343003","Growth","Growth",1,"3"
"170318343005","Growth","Growth",1,"3"
"170318343006","Growth","Growth",1,"3"
"170318344001","Growth","Growth",1,"3"
"170318344002","Growth","Growth",1,"3"
"170318344003","Decline","Decline",0,"1"
"170318345001","Growth","Growth",1,"3"
"170318346002","Growth","Growth",1,"3"
"170318346004","Growth","Growth",1,"3"
"170318347001","Decline","Decline",0,"1"
"170318347002","Growth","Growth",1,"3"
"170318347003","Growth","Growth",1,"3"
"170318348001","Stable","Stable",5.04465837077749e-27,"2"
"170318348002","Growth","Growth",1,"3"
"170318349001","Growth","Growth",1,"3"
"170318349002","Decline","Decline",0,"1"
"170318350001","Decline","Decline",0,"1"
"170318350003","Growth","Growth",1,"3"
"170318350004","Growth","Growth",1,"3"
"170318351001","Growth","Growth",1,"3"
"170318351003","Decline","Decline",0,"1"
"170318351004","Growth","Growth",1,"3"
"170318352001","Growth","Growth",1,"3"
"170318355001","Growth","Growth",0.999999999999993,"3"
"170318355002","Decline","Decline",0,"1"
"170318356001","Decline","Decline",0,"1"
"170318356002","Stable","Stable",6.43259415594074e-118,"2"
"170318357001","Growth","Growth",1,"3"
"170318358001","Growth","Growth",1,"3"
"170318359001","Decline","Decline",0,"1"
"170318359002","Stable","Stable",5.21885496261013e-133,"2"
"170318359003","Growth","Growth",1,"3"
"170318360002","Growth","Growth",1,"3"
"170318361001","Decline","Decline",0,"1"
"170318361003","Stable","Decline",3.83940763874813e-109,"Disagreement"
"170318363001","Growth","Growth",1,"3"
"170318363002","Decline","Decline",0,"1"
"170318364001","Decline","Decline",0,"1"
"170318364002","Decline","Decline",0,"1"
"170318364003","Growth","Growth",1,"3"
"170318365001","Growth","Growth",1,"3"
"170318366001","Growth","Growth",1,"3"
"170318367002","Growth","Growth",1,"3"
"170318368001","Growth","Growth",1,"3"
"170318368002","Growth","Growth",1,"3"
"170318371001","Decline","Decline",0,"1"
"170318371002","Growth","Growth",1,"3"
"170318373001","Decline","Decline",0,"1"
"170318373002","Growth","Growth",1,"3"
"170318374002","Growth","Growth",1,"3"
"170318378001","Decline","Decline",0,"1"
"170318378002","Decline","Decline",0,"1"
"170318380001","Growth","Growth",1,"3"
"170318380002","Growth","Growth",1,"3"
"170318381003","Decline","Decline",0,"1"
"170318382001","Growth","Growth",1,"3"
"170318382002","Growth","Growth",1,"3"
"170318383001","Growth","Growth",1,"3"
"170318383002","Growth","Growth",1,"3"
"170318386001","Growth","Growth",0.99999999999995,"3"
"170318387001","Growth","Growth",1,"3"
"170318387002","Growth","Growth",1,"3"
"170318387003","Growth","Growth",1,"3"
"170318387004","Decline","Decline",0,"1"
"170318388002","Growth","Growth",1,"3"
"170318390001","Growth","Growth",1,"3"
"170318390002","Growth","Growth",1,"3"
"170318391001","Growth","Growth",1,"3"
"170318391002","Growth","Growth",1,"3"
"170318392001","Growth","Growth",1,"3"
"170318392002","Decline","Decline",0,"1"
"170318392003","Growth","Growth",1,"3"
"170318395001","Growth","Growth",1,"3"
"170318397001","Growth","Growth",1,"3"
"170318397002","Growth","Growth",1,"3"
"170318397003","Growth","Growth",1,"3"
"170318398002","Growth","Growth",1,"3"
"170318398003","Growth","Growth",1,"3"
"170318399001","Growth","Growth",1,"3"
"170318399002","Growth","Growth",1,"3"
"170318399003","Growth","Growth",1,"3"
"170318399004","Growth","Growth",1,"3"
"170318399005","Growth","Growth",1,"3"
"170318400001","Growth","Growth",1,"3"
"170318400002","Decline","Decline",0,"1"
"170318401001","Growth","Growth",1,"3"
"170318401002","Growth","Growth",1,"3"
"170318402001","Growth","Growth",1,"3"
"170318403002","Growth","Growth",1,"3"
"170318403003","Growth","Growth",1,"3"
"170318404002","Growth","Growth",1,"3"
"170318407001","Growth","Growth",1,"3"
"170318407003","Growth","Growth",1,"3"
"170318408001","Stable","Growth",1.16092371680917e-35,"Disagreement"
"170318408002","Growth","Growth",1,"3"
"170318410001","Growth","Growth",1,"3"
"170318411002","Growth","Growth",1,"3"
"170318411003","Growth","Growth",1,"3"
"170318412001","Stable","Stable",8.06152063385595e-86,"2"
"170318412002","Growth","Growth",1,"3"
"170318412003","Growth","Growth",1,"3"
"170318413001","Growth","Growth",1,"3"
"170318413003","Growth","Growth",1,"3"
"170318414001","Growth","Growth",1,"3"
"170318415001","Growth","Growth",1,"3"
"170318415002","Growth","Growth",1,"3"
"170318416001","Growth","Growth",1,"3"
"170318417001","Growth","Growth",1,"3"
"170318418001","Growth","Growth",1,"3"
"170318418002","Growth","Growth",1,"3"
"170318419001","Growth","Growth",1,"3"
"170318419002","Growth","Growth",1,"3"
"170318420001","Growth","Growth",1,"3"
"170318420002","Growth","Growth",1,"3"
"170318421002","Growth","Growth",1,"3"
"170318421005","Growth","Growth",1,"3"
"170318421006","Growth","Growth",1,"3"
"170318422001","Growth","Growth",1,"3"
"170318423001","Growth","Growth",1,"3"
"170318423002","Growth","Growth",1,"3"
"170318424001","Growth","Growth",0.999999999999954,"3"
"170318424002","Growth","Growth",1,"3"
"170318424003","Growth","Growth",1,"3"
"170318425001","Growth","Growth",1,"3"
"170318426003","Growth","Growth",1,"3"
"170318426004","Growth","Growth",1,"3"
"170318428001","Growth","Growth",1,"3"
"170318428002","Growth","Growth",1,"3"
"170318428003","Growth","Growth",1,"3"
"170318428004","Decline","Decline",0,"1"
"170318428005","Growth","Growth",1,"3"
"170318428006","Growth","Growth",1,"3"
"170318429001","Decline","Decline",0,"1"
"170318429002","Growth","Growth",1,"3"
"170318429003","Decline","Decline",0,"1"
"170318430001","Growth","Growth",1,"3"
"170318430002","Growth","Growth",1,"3"
"170318431001","Growth","Growth",1,"3"
"170318431002","Growth","Growth",1,"3"
"170318432001","Growth","Growth",1,"3"
"170318432002","Growth","Growth",1,"3"
"170318433001","Growth","Growth",1,"3"
"170318434001","Growth","Growth",1,"3"
"170318435001","Growth","Growth",1,"3"
"170318436002","Growth","Growth",1,"3"
"170318437001","Growth","Growth",1,"3"
"170318437002","Growth","Growth",1,"3"
"170318438001","Growth","Growth",1,"3"
"170318439003","Growth","Growth",1,"3"
"170318439005","Decline","Decline",0,"1"
"170318446001","Growth","Growth",1,"3"
"170318447001","Decline","Decline",0,"1"
"170318447003","Growth","Growth",1,"3"
